content,score
Sertivikat vaksin ke 1 dan 2 tidak bisa d buka lagi,1
Aplikasi ini sebenarnya untuk apa nama Nik saya beda tapi tidak bisa diubah. Tidak berguna sekali,1
Mohon maaf yh saya waktu di paksain belom di cek ke hape saya waktu di paksain di j.exspo Kemayoran taweor,5
"Keterangan kalo sudah vaccine lengkap , kurang tuh bagusan yg lama , terus mau download hasil vaksin juga gak bisa ga ada pilihan nyaa",1
mantap,4
"Payah ini app nya, udah daftar pas logout dah gak bisa login waaahhh paraaah",2
Buķan mempermudah malah nambahin kesusahan aja orang mau kerja di mintai vaksin gunanya untuk apa,1
Data tersimpan dg baik,5
Ok,5
Saya vaksin booster 2 tgl 13 april 2023 sertifikat blom muncul di aplikasi satusehat.. udah update 3x tetep gak muncul² sertifikat..,1
Lemot,1
Udah vaksin ke 3 tapi belum muncul2 di aplikasi haduh mana buat tanggal 18 lagi,1
"Tolonglah perbaikii,masa ia saya udh vaksin ke3 booster,di pedulilindungi kemaren ada semenjak update di SATUSEHAT Mobile,hilang GK ada mohon bantuannya..",1
Sudah trbukti bagus,5
😭ذحد ؤركر,2
Birokrasi bobrok serifikat vaksin tdk tersedia. Gua suntik vaksin buat dpt sertifikatnya woi ini aplikasi jelek bgt stlah update,1
Enakan yang peduli yang las awal dari pada yang baru sekarang susah banget liat kartu vaksin dan bukti kalo udah vaksin 1 2 dan 3 bingung udah pencet sana sini masih gak nemu nyari di google malah mau buat akun gak jelas,1
"aplikasi gajelas, saya login ke akun saya. saya sudah pakai nomer hp dan email saya tapi tetap loginnya ke akun orang lain. saya lihat NIK nya sesaui dengan KK saya. Tetapi informasi data diri dan yang lainnya milik orang lain. saya ubah profil akunnya tetap ridak bisa di registrasi. gajelas banget aplikasinya, pusing juga sama fitur fitur barunya. semoga dengan saya bicara seperti ini akun saya bisa kembali lagi seperti semula, tidak salah seperti ini. terimakasih!!",1
"Suamiku, matanya ada yang memasuki, Bengkak, Karna dia kuli Bangunan, Berobat ke faskes TK 1, di kasih rujukan Ke RS..., Sudah di daftarkan lewat online oleh petugas faskes TK 1, dicek oleh suamiku, ternyata benar sudah terdaftar, tapi sedihnya, Sakitnya sekarang, rujukannya juga sekarang tgl 16 Mei 2023, Baru Bisa dilayani Tgl 30 Mei 2023, Kok Bisa gini ya,...,??? Di faskes TK 1 tidak pula dikasih obat. Masa iya suamiku harus bertahan sakit matanya sampe tgl 30 Mei 2023... 🙏🏻🙏🏻",1
Semoga lebik bai,4
"Susah, pusing,ruwet gk bisa dioperasikan, macet macet🤦‍♂️",1
Biar apa ganti nama?,1
Apk keren biaa ngecek uda vaksin apa belum,5
Cijj+uj,2
"Apaansi appnya jelek bnngt,mau dapetin kode verifikasi untuk tahap selanjutnya aja g bisa development perlu belajar lagi kayaknya",1
Sertifikat udah diunduh tp kalo di buka di pdf ga bisa😬,1
Top,5
"Aplikasi gak berguna, udah terdaftar kok skrg msk aja gakbisa",1
Gak guna... busukk,1
Padahal email udh bener tapi tetep aja ga bisa masuk,1
Parah status saya udah vaksin ke 2 malah gk ad sama skali,1
Aplikasi gajelas masa nama tidak sesuai dengan asli nik nya sama payah payah,1
susah di download aplikasinya,3
Mantap,5
GW UDH TERDAFTAR KENAPA TIDAK BISA LOGIN??????,1
Serrifikat vaksin booster tidak keluar,1
perbarui malah kga bisa di buka,3
Emang masih ada yg pake app ini ? Masih guna emang?,1
"Nama tidak sesuai dengan nik yang terdaftar Padahal udah sesuai Lo, gimana sih ni apk",1
"Bagus, bermanfaat",5
"Di updated malah jadi sampah di hp gak bisa di gunain, lebih baik yang lama, download sartifikat vaksin aja susah",1
Ko data kartu vaksin saya ngga ada yah di aplikasi ini.. Saya butuh keterangan vaksin sudah semua buat ngelamar kerja .. Lah ini malah tidak di temukan kartu vaksin nya aneh,1
Senang Dan Puas Dengan Pelayananya,5
"A 6c,,sz",2
Oke,5
Tambah jelek aja ini apk,1
"Di update malah ga beres,mau masuk jadi susah buka aplikasi nya padahal nomer WA sudah sesuai ....jadi bikin susah aja ga bisa lagi liat tiket vaksin",1
Kalo lama ga di buka gausa sampe ke log out woi gimana si,3
Tidak bisa log in,1
"Aplikasi yang sangat buruk, tampilan doang gagah tapi server sangat buruk mending dulu enak pake pedulilindungi walau pun tampilan standar tapi bagus,.",1
Tiap update keluar sendiri mulu 🗿,1
Sangat membantu,5
Jelek,1
Kode verifikasi ga masuk,1
Oks,5
Membantu,2
Sekelas pelayanan kesehatan milik negara masih bagusan game pou tidak ada bug..pajak buat gaji orang orang bodoh!,1
Ngga muncul nomor verifikasinya,1
Iya,5
Ok,5
"GAJELAS GILIRAN DAFTAR AKUN SUDAH TERDAFTAR, GILIRAN MAU LOGIN AKUN TIDAK TERDAFTAR APLIKASI RUSAK KOCAK KOCAK",1
Aplikasi bikin ribet aja lu tinggal pake microchip susah amat!!!,1
bagus,5
Ini gimana ceritanya No HP dan Nik gw udah digunakan,1
Aneh di gak ada riwayat sertifikat vaksin sesudah d update,1
"Sudah Whatsapp ke kontaknya tapi disuruh menunggu-menunggu terus ujung-ujungnya gak bisa melayani, padahal mau komplain tentang sertifikat vaksin, soalnya saya sudah vaksin booster tapi sertifikat vaksin belum juga muncul!!! padahal butuh untuk melamar kerja, gimana sih buruk banget dahhh!!!!",1
"Aplikasinya makin gak berguna, tolong kembalikan peduli lindungi yang dulu, sertifikat vaksin hanya muncul yg pertama, tampilan sekarang jadi tidak ramah, lebih mirip dengan halodoc dan alodokter, tolong hilangkan fitur yg gak berguna seperti berita, buat di web sana. Kalian bodok betul, kemarin peduli lindungi sudah lebih baik, tampilan sederhana mudah digunakan seperti di hp versi jadul non-smartphone, sekarang jadi sulit digunakan dan alay tampilannya.",1
Padahal sudah vaksin booster 3 tapi setifikatnya ngga muncul,1
Apl sialan ngga bisa masuk mana gua ada tes gawe buat liat sertifikat vaksin doang,1
Ampas,1
Keren,5
"Jika sudah boster hanya muncul warna hijau, sekarang tidak bisa lagi cetak kartu vaksin. Tidak tau lagi apa fungsi aplikasi ini.",1
Aplikasinya susah bener masuk nya semakin buruk,4
Semakin gjls,1
Luar biasa bagus,5
Jelek,1
"tolong dong di perbaiki aplikasi nya,jelas² saya udah terdaftar tpi pas mau log in ko g bisa! Segera di perbaiki!🙏🏻",1
Sudah booster 3 tapi status nya tetap vaksin 2 terus dan kuning. Sampai komplain ke tempat vaksin ternyata aplikasi nya yang bermasalah. Terus gimana ini solusinya,1
Aneh Update malah tambah susah Mau login pdhl no udah bener tapi bermasalah Tolong diperbaiki lagi atuh,1
Biar bintang yg menjawab,1
"Ini kenapa sertifikat vaksin booster saya belum muncul di aplikasi? Saya sudah vaksin 2 bulan lalu,, apakah aplikasi gangguan terus?",1
Sertifikat vaksin yang muncul cuma dosis 1 dosis kedua tidak muncul. Di perbarui bukannya lebih baik malah makin buruk.,1
"Status vaksin kenapa belum update juga, yg lemot aplikasinya apa orangnya ini",1
"Aplikasi gak ada guna, vaksin udah sebulan sertifikat gak bisa muncul. Yg nik gak sama lah, nik gak terkenal lha d chat pun gak ada respon, di update gak malah baik malah kacau",1
Memperumit dan semua data terhapus,1
Txs,5
Satu sehat meresahkan perkara sertifikat boster saya BELUm muncul padahal sdh vaksin boster ehh lamaran saya di tolak padahal sudah mau di terima,2
nyenyenye,1
Sangat buruk sekali susah untuk menghubungi cs nya,1
sangat membantu,5
Update mulu anying,1
Login pake akun sebelumnya pedulilindungi tidak terdaftar giliran buat baru NIK sudah terdaftar!!??? INI GIMANA SISTEMNYA?,1
Baik dan bagus 👍,5
"Tolong di perbaiki lg.. Versi terbaru ini mau mengunduh sertifikat vaksin gk bisa trs,, gagal trs",2
"Sangat-sangat, tidak bersahabat. Yang Katanya apk ini buat bisa supaya kemana mana bisa mudah, karena ada ini dan itu, dan bisa di percaya.. buktinya mana? Saya sudah vaksin 3 hari yang lalu, tapi sertifikat vaksin belum muncul, kok gini yaa?",1
Very Good,5
sehat selamanya,5
sangat buruk loading lama pdhal sinyal bagus.... pas mau cek sertifikat vaksin ngga bisa coba di keluarin trus buka lagi mlah meterangan belum. vaksin,1
"Aplikasi semakin buruk, sudah 2bulan an sertifikat tidak muncull dan kalau buka aplikasi harus masukan kode otp terus",1
"GAJELAS! inikan applikasi harusnya ounya database jelas, masa login ke akun peduli lindungi gabisa. Mana kode otpnya gamasuk masuk ke whatsapp. Aneh banget",1
Update makin baik x Update makin buruk ✓,1
Good,5
Sangat bagus,5
"Aplikasi loading mulu,ga masuk2..Yang bikin Abal2",1
"assalamualaikum kapan keluar ni sertifikat vaksin boster pertama saya omm,2 bulan saya tunggu""sampai sampai saya gagal interview...",1
Mau cari data sertifikat paksin atas nama wadri /Rena /lerin/ hendarta setiawan,2
"Aplikasi setelah di perbarui makin buruk, sulit buka apk, ketika buka jaringan semakin buruk, keluar dari apk jaringan bagus lg, sulit ngecek kartu vaksin, padahal apk lama tidak ribet. Menu nya mudah, ini susah pencet sana sini g ketemu, apk anj...k",1
Sangat membantu,5
Sangat buruk. Hasil vaksinasi tidak terdaftar padahal sudah vaksinasi,1
Hjja,5
Oftttjcceze my hjz,5
Membantu utk perjanan luar kota,5
Kenapa riwayat saya hilang padahal sudah booster saya,1
"Lah di update malah sertifikat nya ilang, gimana sih ini",1
Buat masuk aja susah harus otp terus,1
Sumpah Gua Kaga Bisa Login Terserah Pemerintah aja Dah Rakyat di bikin susah Mulu au ah gelap gelap gelap Pemerintah wakanda Maksud nya masa Indonesia,1
"Kenapa pas diperbaharui malah tidak bisa login , no hp atau email tidak terdaftar . Kacau",2
Aplikasi ga jelas padahal sudah vaksin ke 3 booster semenjak pake aplikasi ini data masih vaksin 2 dan susah untuk di cetak bikin kartu,1
Telah vasksin 1. Tapj di aplikasi pcare telah vaskin. Tapi saat di aplikasi satusehat keterang belum pernah vaskin. Ini aplikasi bego atau apa ya Lebih bagus peduli lindungi yang dulu.,1
Iso gawe aplikasi ra. Mulek ae,1
"Sumpah aneh, masak NIK ibu saya tidak tercantum jelas-jelas di KK dan KTP sama",1
Apk yg sangat mengecewakan.. sudah lama di vaksin tapi di aplikasi masih berstatus merah dan belum di vaksin. Tidak heran kenapa rating nya jelek..,1
Aplikasi buruk. Gk bisa download sertifikat vaksin.,1
Aplikasi ga guna... jelek bikin sampah HP,1
Niat gaksih bikin aplikasi,1
Mn,4
"Aplikasi yang sangat tolol,saya ingin melihat id sertifikat vaksin saya tidak bisa",1
Ga bisa login keterangan nama tidak sesuai nik..,1
Apk sampah gak guna,1
Sertifikat anak aku yang BIAN jadi hilang.,2
ok..,5
"Gimana sih aplikasi ini gajelas banget, saya udah vaksin 3 woy.. Di aplikasi masih 2 aja. Kemarin naik kereta jadi gabisa. Nyusahin, ribet. Ga cepet update nya. Padahal petugas kesehatan nya sudah entry data. Di aplikasi masih blm masuk juga. Gimana sihh nyusahin aja",1
Satu pintu untuk semua mantap,5
Bagus dan mempermudah keren membantu,5
Apk sangat buruk udah vaksin tapi tidak muncul sertifikat vaksin,1
Asuuu lama amat minta kode verifikasi,1
"Aplikasi bosok, mau login gabisa😅 nomor udh bener OTP gamau masuk udh harus pake WA lagi, ga pake SMS atau tlpn, harusnya dan umumnya bisa si apa krna uang buat perawatan server di korup? Wkwkwk, trs kalau aku mau login harus gimana? Bayar admin biar bisa di urus gitu? Aowkaoak Maruk amat",1
Sumpah jelek amat,1
"Hadeh gimana ini minta kode untuk login aja ga masuk masukk , ga kaya sebelumnya lancar lancar aja",3
Mohon maaf. Aplikasinya setelah update malah tambah parahh. Seharusnya bagus. Vaksin kumpli6di aplikasi masih 1,1
"Nggak makin bagus malah makin jelek, mau di bukak awal² bisan sekarang malah gak bisa, gantaian dah vaksin boster di aplikasinya gak muncul sertivikatnya jadi kalo ada perlu sulit sekalai .",1
"Aplikasi buruk, saya tidak bisa melihat sertifikat Vaksin saya. Padahal jaringan bagus. Gimana ini?? Tolong beri solusi!",2
susah diakses,1
"Aplikasinya buruk, masih bagus peduli lindungi, di profil nama sudah sesuai ktp, tapi nik malah punya mertua yg muncul padahal di peduli lindungi itu adalah anggita tambahan karena tidak punya hp dan sertifikat yg muncul juga punya mertua, punya saya sendiri malah gak muncul. Ubah profil untuk nik gagal terus... sudah betul data yg ada di peduli lindungi kok malah diganti mobile satu sehat malah data orang lain yang muncul.... gimana sih... Tolong segera diperbaiki untuk ubah profil.",1
makin buruk saya sudah vaksin sampe booster tapi sertif ga muncul,1
Aplikasi makin gak jelas akun error kok tau2 logout dan gak bisa login di coba nomer telepon sampai email error gak bisa login padahal nomer telepon dan email gak pernah ganti aneh aplikasi gak jelas udah komplen lewat WA sama email gak ada tanggapan,1
Excellent,5
Bagus dan cukup praktis untuk memantau rekam medis kesehatan kita,5
"Jelek banget appnya, 1 akun ada sertif ortu saya, giliran login nik nya punya bapa saya namanya nama saya",1
Aplikasi Semakin Buru Saya Login Sampai sekarang gk bisa padahal Nomer Dan Nik Ktp Sudah Benar Bagimana Tanggung Jawab Anda Sudah Bagus Aplikasi SatuSehat yg dulu di Suruh Update Semakin Rusak,1
Sangat membantu,5
Tidak bisa login palah setifikat vaksin jadi hilang....,1
Kenapa tiap update selalu harus login lagi ???,3
"Sy sudah vaksin tp d app gak update, kacauuu",1
APK CACATTTT GAK BISA MASUK PAKE NOMER TLP MASUK PAKE EMAIL JUGA GABISA!!!!! DISURUH DAFTAR TAPI JUGA GAK BISA MASUKKK MALAH DARI ULANG LAGI APK SAMPAH!!!,1
"wajib tp terkendala, bukannya di perbaiki, sibuk bisnis untung, gimana mau patuh kalau mau patuh aja di persulit...",1
Data lama hilang semua ..gak tampil apaan....kecewa banget,1
4deseŕce4,2
SATUSEHATMobil,5
Tolong segera di perbaiki,1
Sekarang lama munculnya etikat vaksin boosternya... Padahal sudah waktunya,5
Tidak bisa buka aplikasi mentok di logo,1
"Aplikasi t0lol, mau klaim sertifikat vaksin aja susah t0l0l",1
Ok,5
Setiap masuk harus login dulu nomor hp atau email tidak seperti peduli lindungi langsung masuk,2
oll,5
"Halooo Terimakasih akhirnya udh bisa download sertifikat vaksin, berkat mimin di ig gercep ngasih solusi.. Cukup hapus data, instal ulang dah bisa...mudah bgt..bwt masukannya masih banyak bug..semoga kedepan bisa lbh baik",5
"Sudah vaksin tapi di aplikasi tidak ada sertifikat vaksinnya, tolong diperbaiki segera",1
Cepat akurat,5
Sya ksh bintang satu hasilnya jonk iklannya mh sempurna tpi hasilnya jonk sy ksh bintang satu,1
Saya sehat kuat semangat,5
"gak bisa di pencet"" , waktunya butuh kayak gini rewel bgt. udah gk efisien",1
"Aplikasi tambah buruk.. Tolong di perbaiki. Saya sudah log in. Tapi data NIK dan NAMA tidak sesuai, padahal di apk PeduliLindungi data saya semua sesuai.. Kenapa setelah berganti di apk SATUSEHAT tanpa proses uninstall malah data saya tercampur dengan data ayah saya. Nama di profil nama saya sedangkan NIK nya, nik ayah saya.. Kan aneh.. Dan lebih mengejutkan, sertifikat vaksin saya tidak ada dan yg muncul malah punya ayah saya.. Lucu sekali aplikasi inii",1
"aplikasi kntol.. bikin ribet aja, mau download sertif vaksin malah yg muncul nik org lain",1
"Knp sertifikat booster kedua belum update di aplikasi? Padahal lagi butuh banget, untuk perjalanan keluar negeri. Mohon perbaikkannya min, mau login aja masih masukkan data kembali.",1
Sertifikat vaksin gak keluar makin lemot,1
Bagus dan Bermanfaat,5
Ribet kalo kuota data abis,1
Banyak problem tiket gak pada keluar CS gabisa dihubungi,1
Mantap,5
"Setelah diperbaharui kok makin buruk ya, buat masuk aja lelet banget berasa gak ada sinyal",1
"Ganti2 terus aplikasi nya, ganti itu bkan nya tambah bagus malah tambah bapuk",1
Unik,3
"Saya download ini mau download sertifikat vaksin, kok sertifikatnya ilang? Padahal pas belum ganti nama masih ada akunnya juga sama kok bisa ilang sih?",1
Tambah GK jelas mAsih bagus apk lama,1
tambah bug trusss..semakin sulit buat masuk,1
Gjeee,1
Parahhh... Jadi lemot bgt pas masuknya,1
"kok fitur2 nya sering hilang, sertifikat vaksin juga kadang muncul kadang engga, sering terjadj kesalahan kalo muncul bagaimana ini",2
"Saya sudah masuk ke aplikasi, tapi nama dan niknya tidak terdeteksi padahal sebelum nya bisa",2
Jadi gak bener ini aplikasi dulu di pedulilindungi gak ada masalah sekarang jadi satu sehat tau saya harus login dan uda login. Gak bisa buka aplikasinya,1
"Aplikasi ngga jelas, login eror terus",1
"Sering eror dan ribet . Apk keroco gk guna buat apk, tolong di perbaiki apk ini",1
"Udah login, keluar sendiri trus ga bisa masuk lagi. Masih mending yg peduli lindungi.",1
"Aplikasi negara tapi sangat buruk fiturnya, download setifikat aja malah blank. Gmn sih maintenance-nya pak/bu yang terhormat",1
Apk ny rusak knp Sertifikat vaksin sya ilang ?? Padahal di apk lama itu ada 3 loh knp ilang smua ...klo mau d butuhkan gmn?? Tolong perbaiki lg apk nya admin,1
"Aplikasi sampah , kegunaanya hampir g ada",1
"aplikasi buruk, sering ""terjadi kesalahan"" programmer kalo gak bisa kerja jangan kerja",1
"Assalamualaikum kak, Aku mau nanya gimana ya ka Cara login menggunakan nomor dan NIK kita yg terdaftar dulu, soal nya hp aku di curi orang,mana sertifikat vaksin nya blm aku bikin lagi ,dan kebetulan nya lagi , kertas vaksin aku juga hilang 🥲, Mohon jawabannya nya kak, Apakah harus vaksin ulang atau bertanya pada puskesmas terdekat?",5
"Aplikasi nya tidak akurat dan tidak update , padahal saya sudah vaksin sampai ke boster tapi di aplikasi keterangannya belum vaksin ,padahal di peduli lindungi dulu sertifikat sudah keluar",1
Di update malah tambah ribet,1
Semakin ruwet,1
Pas covid ramai mudah digunakan pas covid hilang data pun juga ikut hilang itulah aplikasi negara sorry bintang 1 karna ngga niat bikin aplikasi pemerintah,1
"Tidak dapat di gunakan, tiba tiba-tiba data menghilang",1
Aplikasi sangat buruk. Beberaoa kali mengalami bug. Tidak bagus aplikasi nya,1
Aplikasi eror,1
Data sudah benar tapi tidak bisa masuk' udah masuk tiba tiba tidak terdaftar,1
"Semenjak diganti jadi satusehat ga bisa login, padahal udh bener nomor telepon/emailnya",1
"Saya Sudah vaksin , tapi kenapa Disini Keterangannya belum vaksin , tolong dong Sertifikat vaksin saya jadi hilanggg",1
"Kok gabisa masuk gimanaa ini?? Masuk gabisaa daftar juga gabisa nih gimanaa servernyaa?? Coba perbaiki dongg,,demi warga negara indonesia pelitt amattt",1
"Saya msk ke apps,nama saya gk ad malah di situ tertulis""Nama Tidak Ditemukan""trs pas mau cek vaksin gk bisa,padahal saya udh di vaksin bosster,tolong lh di perbaiki,soal yh setiap mau masuk rs penunggu pasien yh hrs ada bukti vaksin boosster",1
Error terus,1
"Gak bisa dibuka pak, mau download sertifikat vaksin",1
Sertifikat vaksin tidak muncul dan tidak ada menu untuk klaim sertifikat. Petunjuk penggunaan tidak sesuai dengan aplikasi yang terbaru. Sering tidak dapat konek. Percuma update klo gak bisa dipake.,1
Jelekk,1
Banyakkkk bug error,2
Udah masuk pake akun sendiri malah diprofil yg ada nomer sama emailnya istri terus sertifikat vaksinnya hilang pdhl udah vaksin 3X gmn ini,1
Susah login nya,1
"Jelek banget, sudah vaksin tp blm terdaftar... Kacau aplikasi yang sangat jelek",1
"Gak bisa login,ini gimana sih",1
"Lemot...masak kemaren udah log in, pas buka lagi malah nik tidak ditemukan",1
Ini gimana sih masa suami ku yg udah vaksin 3 kali pas masuk ke aplikasi ini nyatanya nik dan nmr telp ga terdaftar semua.,1
Apliakasi ora jelas,1
Saya sudah booster 1 pfizer dan booster2 indovac seritifakat ko gk ada di aplikasi satusehat?,1
ini kenapa kok faksin ke 3 belum masuk masih yg ke dua,1
Baik,5
Applikasi sampah mending yg dulu peduli lindungi.,1
Gimna cara cek kartu anjir,1
"ribet ajg . mau cek surat vaksin ga bisa"". mulai dri kode otp gak masuk"" . smpe di beranda apk ga bisa di akses smua .. ga guna bngt ni apk sumpah",1
Aplikasi tolol gw 2 kali vaksin booster tapi sama sekali belum pernah muncul sertifikatnya,1
"tolong woiii, ini kenapa update dri pedulilindungi ke SATUSEHAT malah sertifikat vaksin saya jadi hilang semua, masa saya cek sertifikat vaksin saya munculnya kutipan ""anda belum memiliki sertifikat vaksin"". TOLONG LAH,",1
Udah booster II tapi sertifikat vaksinasinya baru booster I. Sengaja downlod biar ngga repot kalo mau travelingm hufffttt,4
Sekarang sertifikatnya gak bisa di download terus gimana kalau mau ambil sertifikatnya,2
Embuh mumet,1
Vaksin sudah seminggu di aplikasi ini belum jg keluar data nya...,1
"Bisa di bantu gak Kenapa ya kalo login guna no hp kode nya gk keluar, terus kalo lewat email katanya belum terdaftar, terus dftar lewat email katanya nik sudah pernah dipakai. Bisa di bantu nggak soalnya ini penting",1
error bug,1
Ga bisa masuk kode verifikasi,1
"Halo saya mengalami ganguan saat login, kode verifikasi tidak mau muncul/terkirim tolong bantuan nya",1
"Nomor otp via wa, tapi di wa ga ada masuk pesan. Aplikasi goobllokkk",1
"Kurang, bagusin lagi",5
Saya sudah vaksin booster 1 minta update data ke kemenkes agar data saya segera di update di satu sehat. Tapi pelayanan cs kemenkes sangat tidak berguna dan membatu. Kasusnya selalu dinyatakan selesai tanpa ada hasil dan solusi. Emang nggak guna,1
Bisa kepake juga kagaak,1
Ok,5
Gabisa unduh sertifikat,1
"ini gemana sih ga dapet2 no otp nya susah banget no otp ga di kirim2 , dari pagi ga bisa.....bikin emosi aja",2
Apk nya anehhh malah ngebikin makin susah,1
"Tolong Adminya , agar aplikasinya bisa di gunakan dengan mudah🙏.. dari pertama saya download saya ga bisa masuk, padahal dulunya di aplikasi peduli lindungi sudah pernah terdaftar..baik pake nomer hp/whatshap maupun email tetap saja ga bisa masuk, sekarang mau daftar lagi tidak bisa, alasannya karena NIK.nya sudah terdaftar ..",1
Adminnya susah di hubungi,1
"Hilang semua klinik berobat dan nama anggota keluarga saya, update malah bikin ribet lagi njucuk",1
"mau masuk ngga bisa2,pakai whatsapp ga muncul2 kata sandi",1
Mantap,5
"Sangat sangat tidak bersahabat, di update bukanya tambah baik, palah tambah jelek, status riwayat vaksinasi cuma muncul pertama, padahal udah boster 3. Itu juga ga ada keterangan lengkapnya, cuma ada tulisan vaksinasi pertama. Diklik ga bisa, bug bug bug pancen bug. Kalo belum siap update versi lebih baik jangam di rilis dulu, semoga cepat diperbaiki. Bahkan setelah diunistal dan instal kembali, sekarang yang muncul sertifikat orang lain, gimana ini kalo ga ada perbaikan, mending balik ke versi",1
Kenapa di setatus vaksin saya 2 .padahal udah vaksin ke 3/boster,1
"Baiklah, sudah berfungsi seperti dulu lagi. Terimakasih.",5
Aplikasinya tidak ada gunanya buan² kuota saja Anjir,1
APLIKASI KOCAK,1
W0p1 6,5
Baik dan senang udah vaksin.,5
Belum pernah pakai,3
"apa ini, saya sudah vaksin ke 2 sejak lama, kok hasilnya nggak ada sih bangsaddddd",1
"Tidak bisa membuat akun selalu muncul tulisan""nama tidk sesuai nik"" padal sudah dicocokkan sama ,ini gimana sih bukannya mempermudah malah mempersulit,pantesan pengangguran meningkat 😠😠",1
Aplikasi rusak,1
Kirain di upgrade tambah bagus malah nyusahin lag banget ribet mending yg lama,1
"Sudah download aplikasi satu sehat, pada saat akan masuk ke aplikasi dan masuk ke akun diminta untuk memasukkan kode verifikasi yang dikirim ke WhatsApp tetapi dari WhatsApp dengan nomor sesuai yang dimasukkan dalam aplikasi tidak ada kode verifikasi yang dikirim",1
tidak bisa masuk,1
kenapa saya ga kunjung dapet kode verifikasi di whatsapp??,1
Kode otp nya ga kekirim kirim,1
Mudah digunakan,5
"Ga niat buat aplikasi ya?hapus aja gausah ada sertifikat vaksin,eror kok sampe berbulan² udah vaksin booster 3 bulan yg lalu sampe sekarang ga muncul sertifikat nya,padahal keburu dipakek",1
Gak bisa masuk dan daftar ini bagaimana??,1
Bagus,5
Ini apk udah kerjasama sama kominfo sama beberapa lembaga negara tapi ga jelas cok sumpah😒 masa aku ga bisa download sertifikat vaksin booster pertama saya(vaksin ketiga)😒. Ini bisa dijelasin ga maksudnya gimana🗿,1
"Berkali kali nunggu kode verifikasi, tp gak pernah masuk lewat WA. Nomor sudah betul tapi susah banget dapet kode Verifikasi, gak jelas banget. Mohon diperbaiki lagi",1
We dataku kok ilang abis ganti nama ini aplikasi,1
Sertifikat vaksin tidak muncul,1
Mantap,5
"Makin ga jelas lah,",1
Tidak bisa login. Verivikasi wa juga ga ada.,1
Gimana sih ini malah gak bisa login kode Verifikasi gak kekirim dulu pas masih apk peduli lindung bisa login loh sekarang gak bisa,1
App gk kepake sama sekali.... Gk ada solusi gak ada pencerahan....,1
"Mau masuk aja susah, gabisa masukin kode verifikasi. Sok sokan diganti-ganti. Mending balikin ke Peduli lindungi deh",1
"Ini aplikasi bug terus, waktu log in lewat nomor hp terus di log in gak muncul nomor verifikasi dari whatsapp, besoknya di coba lagi tetep gak mau muncul nomor verifikasinya. Sedari ganti jadi aplikasi SATU SEHAT bukannya malah bagus malah gak ada kenyamanannya.",1
"SERTIF VAKSIN TIDAK ADA DAN TIDAK TERDETEKSI VAKSIN ,,,GW HARUS VAKSIN LAGI KAH?MATI GW ,YANG BUAT APK NYUSAHIN DOANG + KEKNYA PGN NGEBUNUH ORG Note: masalah sudah selesai, makasih banyak semoga makin sukses",5
Susah login kode tidak di berikan,1
Pelayanan yang sangat lama. WA aja gak di balas suruh nunggu sampai kapan lama nya,1
Kenapa ko kode nya ga di kirim kirim aneh semenjak ganti ko malah gini?,1
Data Sertifikat salah Kemenkes sulit dihubungi,1
Biar naik ratingnya,5
Kenapa kode otp saya gak bisa keluar mohon bantunya🙏🙏,5
Bagus,5
"Membantu kawan dalam kesulitan, mohon apkikasi di sederhanakan",5
"Sudah coba beberapa kali tapi tetep ga bisa login padahal no sudah benar tapi tidak muncul kode otpnya, coba ganti hp tetep tidak bisa",1
"Bagusan peduli lindungi,, Update nya gah jelas vaksinya gah keluar di aplikasinya",1
"Update terus,mau login susah harus login ulang lagi,mana minta kode verifikasi wa gk ada lagi",1
"lebih cepat peduli lindungi dari pada satu sehat, sudah vaksin booster tapi sertifikatnya sudah 1 bulan belum terbit juga?? padahal saya sangat membutuhkannya!!!",1
Ok,5
Ok,5
"Susah sekali mau verifikasi, mohon bantuan nya",5
Mempersulit hidup orng gara gara sertifikasi vaksin,1
APLIKASI GAK JELAS. GAK BISA DI BUKA. TIAP KALI MAU MASUK GAK BISA.,1
Susah log in percuma dong,1
Saya kecewa dengan aplikasi ini Soalnya sudah vaksin booster seminggu yang lalu tapi tidak kunjung keluar di aplikasi Karena ini untuk kepentingan,1
sertifikat vaksin tidak muncul,1
"Aplikasih jelek ,masuk login aja gak bisa ,mending pedulilindungi yg lama lebih gampang masuk loginnya & donwlond sertifikatnya.",1
ada loker ga banhj,1
TQga,2
Saya ada kendala saat login padahal nomor hp saya benar tapi kode verifikasi tidak bisa terkirim mohon untuk di perbaiki,1
Saya mau tanya ini kan sudah lebih dari enam bulan tapi tiket vaksin dosis ke empat saya kok belum ada di aplikasi satusehat,1
mau log in susah banget padahal email udah bener. terus mau ganti nomor hp yang udah ga aktif juga gabisa karna gaada email masuk. tolonglah perbaiki. katanya penting tapi sistemnya kaya gini.,1
Cukup bintang 1 dulu soalnya belum bisa masuk,1
Ok siap,5
"Makin payah, bukannya makin baik. Susah diakses. Seharusnya makin sederhana, ini malah jadi susah masuk",1
Sertifikat vaksin 3 tidak muncul,1
"Ngirim kode verifikasi aj msih sulit, emang apk abal2. Payah, kalo ada bintang negatif 10 udh pilih",1
Sering keluar,2
"Apliksinya tolong di perbaiki Tentang kode verifikasinya di tinggu sampe 5 jam gk di kirim"" ... Cukup dapet 1 bintang aja",1
Gak guna,1
Ok,4
Okee,5
😷,5
